,CodigoPedido,SKU,NomeProduto,Marca,valorTotal,Mes,Ano
1204,39748328,RP7BR11C,"Moldurama - Rodapé Base Mdf Comum 7cm Laqueado Branco Reto C/ 1 Friso Moldurama (Barra com 2,2ML) RP7BR11C Preço por Metro Linear",Moldurama,461.54,11,2020
1205,47527000,RP7BR11C,"Moldurama - Rodapé Base Mdf Comum 7cm Laqueado Branco Reto C/ 1 Friso Moldurama (Barra com 2,2ML) RP7BR11C Preço por Metro Linear",Moldurama,659.67,3,2021
1206,37597473,RP7BR19C,"Moldurama - Rodapé Base Mdf Comum 7cm Laqueado Branco Boleado Liso Moldurama (Barra com 2,2ML) RP7BR19C Preço por Metro Linear",Moldurama,19.98,11,2020
1207,38917610,RP7BR19C,"Moldurama - Rodapé Base Mdf Comum 7cm Laqueado Branco Boleado Liso Moldurama (Barra com 2,2ML) RP7BR19C Preço por Metro Linear",Moldurama,21.98,11,2020
1208,37430428,RP10BR11C,"Moldurama - Rodapé Base Mdf Comum 10Cm Laqueado Branco Reto C/ 1 Friso Moldurama (Barra com 2,2ML) RP10BR11C Preço por Metro Linear",Moldurama,363.0,10,2020
1209,39326377,RP10BR11C,"Moldurama - Rodapé Base Mdf Comum 10Cm Laqueado Branco Reto C/ 1 Friso Moldurama (Barra com 2,2ML) RP10BR11C Preço por Metro Linear",Moldurama,2342.85,11,2020
1210,40217975,RP10BR11C,"Moldurama - Rodapé Base Mdf Comum 10Cm Laqueado Branco Reto C/ 1 Friso Moldurama (Barra com 2,2ML) RP10BR11C Preço por Metro Linear",Moldurama,171.07,12,2020
1211,38730471,RP10BR23C,"Moldurama - Rodapé Base Mdf Comum 10Cm Laqueado Branco Reto Liso Moldurama (Barra com 2,2ML) RP10BR23C Preço por Metro Linear",Moldurama,1253.16,11,2020
1212,38731516,RP10BR23C,"Moldurama - Rodapé Base Mdf Comum 10Cm Laqueado Branco Reto Liso Moldurama (Barra com 2,2ML) RP10BR23C Preço por Metro Linear",Moldurama,395.74,11,2020
1213,36887637,RP15BR11C,"Moldurama - Rodapé Base Mdf Comum 15cm Laqueado Branco Reto C/ 1 Friso Moldurama (Barra com 2,2ML) RP15BR11C Preço por Metro Linear",Moldurama,263.87,10,2020
1214,35756334,20227,"Santa Luzia - Rodameio Branco 448 Linha Classica 29X14Mm [Caixa com 15 Barras (Barra com 2,4Ml)] 20227 Preço por Metro Linear",Santa Luzia,323.64,10,2020
1215,35801800,20227,"Santa Luzia - Rodameio Branco 448 Linha Classica 29X14Mm [Caixa com 15 Barras (Barra com 2,4Ml)] 20227 Preço por Metro Linear",Santa Luzia,430.0,10,2020
1216,31362172,20254,"Santa Luzia - Rodameio Branco 465 Linha Classica 40X17Mm [Caixa com 14 Barras (Barra com 2,4Ml)] 20254 Preço por Metro Linear",Santa Luzia,972.47,8,2020
1217,37937462,20219,"Santa Luzia - Rodapé Natural 05 446 Linha Natural 70X15Mm [Caixa com 12 Barras (Barra com 2,4Ml)] 20219 Preço por Metro Linear",Santa Luzia,1399.16,11,2020
1218,36053875,28629,"Santa Luzia - Rodapé Carvalho Prata 565 Linha Natural 80X18Mm [Caixa com 4 Barras (Barra com 2,4Ml)] 28629 Preço por Metro Linear",Santa Luzia,229.44,10,2020
1219,38962733,20255,"Santa Luzia - Rodapé Branco 466 Linha Moderna 30X16Mm [Caixa com 15 Barras (Barra com 2,4Ml)] 20255 Preço por Metro Linear",Santa Luzia,293.59,11,2020
1220,38038697,20234,"Santa Luzia - Rodapé Branco 455 Linha Moderna 50X16Mm [Caixa com 14 Barras (Barra com 2,4Ml)] 20234 Preço por Metro Linear",Santa Luzia,570.86,11,2020
1221,34729517,20229,"Santa Luzia - Rodapé Branco 451 Linha Moderna 70X13Mm [Caixa com 14 Barras (Barra com 2,4Ml)] 20229 Preço por Metro Linear",Santa Luzia,750.96,9,2020
1222,35009250,20229,"Santa Luzia - Rodapé Branco 451 Linha Moderna 70X13Mm [Caixa com 14 Barras (Barra com 2,4Ml)] 20229 Preço por Metro Linear",Santa Luzia,3425.18,9,2020
1223,38889736,20229,"Santa Luzia - Rodapé Branco 451 Linha Moderna 70X13Mm [Caixa com 14 Barras (Barra com 2,4Ml)] 20229 Preço por Metro Linear",Santa Luzia,3425.18,11,2020
1224,39721526,20229,"Santa Luzia - Rodapé Branco 451 Linha Moderna 70X13Mm [Caixa com 14 Barras (Barra com 2,4Ml)] 20229 Preço por Metro Linear",Santa Luzia,604.46,11,2020
1225,31709476,20237,"Santa Luzia - Rodapé Branco 456 Linha Moderna 70X16Mm [Caixa com 10 Barras (Barra com 2,4Ml)] 20237 Preço por Metro Linear",Santa Luzia,529.38,8,2020
1226,35676315,20237,"Santa Luzia - Rodapé Branco 456 Linha Moderna 70X16Mm [Caixa com 10 Barras (Barra com 2,4Ml)] 20237 Preço por Metro Linear",Santa Luzia,667.06,10,2020
1227,37388665,20237,"Santa Luzia - Rodapé Branco 456 Linha Moderna 70X16Mm [Caixa com 10 Barras (Barra com 2,4Ml)] 20237 Preço por Metro Linear",Santa Luzia,240.6,10,2020
1228,37395317,20237,"Santa Luzia - Rodapé Branco 456 Linha Moderna 70X16Mm [Caixa com 10 Barras (Barra com 2,4Ml)] 20237 Preço por Metro Linear",Santa Luzia,240.6,10,2020
1229,35774287,20239,"Santa Luzia - Rodapé Branco 457 Linha Moderna 100X16Mm [Caixa com 11 Barras (Barra com 2,4Ml)] 20239 Preço por Metro Linear",Santa Luzia,712.54,10,2020
1230,36264968,20239,"Santa Luzia - Rodapé Branco 457 Linha Moderna 100X16Mm [Caixa com 11 Barras (Barra com 2,4Ml)] 20239 Preço por Metro Linear",Santa Luzia,806.11,10,2020
1231,36280134,20239,"Santa Luzia - Rodapé Branco 457 Linha Moderna 100X16Mm [Caixa com 11 Barras (Barra com 2,4Ml)] 20239 Preço por Metro Linear",Santa Luzia,824.47,10,2020
1232,36288177,20239,"Santa Luzia - Rodapé Branco 457 Linha Moderna 100X16Mm [Caixa com 11 Barras (Barra com 2,4Ml)] 20239 Preço por Metro Linear",Santa Luzia,824.47,10,2020
1233,36379325,20239,"Santa Luzia - Rodapé Branco 457 Linha Moderna 100X16Mm [Caixa com 11 Barras (Barra com 2,4Ml)] 20239 Preço por Metro Linear",Santa Luzia,824.47,10,2020
1234,36967131,20239,"Santa Luzia - Rodapé Branco 457 Linha Moderna 100X16Mm [Caixa com 11 Barras (Barra com 2,4Ml)] 20239 Preço por Metro Linear",Santa Luzia,824.47,10,2020
1235,39701986,20239,"Santa Luzia - Rodapé Branco 457 Linha Moderna 100X16Mm [Caixa com 11 Barras (Barra com 2,4Ml)] 20239 Preço por Metro Linear",Santa Luzia,1213.87,11,2020
1236,39796769,20239,"Santa Luzia - Rodapé Branco 457 Linha Moderna 100X16Mm [Caixa com 11 Barras (Barra com 2,4Ml)] 20239 Preço por Metro Linear",Santa Luzia,1946.74,11,2020
1237,45852281,20239,"Santa Luzia - Rodapé Branco 457 Linha Moderna 100X16Mm [Caixa com 11 Barras (Barra com 2,4Ml)] 20239 Preço por Metro Linear",Santa Luzia,1343.62,2,2021
1238,37695915,20245,"Santa Luzia - Rodapé Branco 460 Linha Moderna 100X16Mm [Caixa com 11 Barras (Barra com 2,4Ml)] 20245 Preço por Metro Linear",Santa Luzia,671.76,11,2020
1239,37703411,20245,"Santa Luzia - Rodapé Branco 460 Linha Moderna 100X16Mm [Caixa com 11 Barras (Barra com 2,4Ml)] 20245 Preço por Metro Linear",Santa Luzia,671.76,11,2020
1240,35694756,26656,"Santa Luzia - Rodapé Branco 514 Linha Moderna 100X16Mm [Caixa com 11 Barras (Barra com 2,4Ml)] 26656 Preço por Metro Linear",Santa Luzia,659.74,10,2020
1241,35765660,26656,"Santa Luzia - Rodapé Branco 514 Linha Moderna 100X16Mm [Caixa com 11 Barras (Barra com 2,4Ml)] 26656 Preço por Metro Linear",Santa Luzia,659.74,10,2020
1242,45531023,26656,"Santa Luzia - Rodapé Branco 514 Linha Moderna 100X16Mm [Caixa com 11 Barras (Barra com 2,4Ml)] 26656 Preço por Metro Linear",Santa Luzia,957.26,2,2021
1243,35002225,20299,"Santa Luzia - Rodapé Branco 480 Linha Moderna 150X16Mm [Caixa com 8 Barras (Barra com 2,4Ml)] 20299 Preço por Metro Linear",Santa Luzia,691.01,9,2020
1244,35008139,20299,"Santa Luzia - Rodapé Branco 480 Linha Moderna 150X16Mm [Caixa com 8 Barras (Barra com 2,4Ml)] 20299 Preço por Metro Linear",Santa Luzia,1036.51,9,2020
1245,35063240,20299,"Santa Luzia - Rodapé Branco 480 Linha Moderna 150X16Mm [Caixa com 8 Barras (Barra com 2,4Ml)] 20299 Preço por Metro Linear",Santa Luzia,1382.02,10,2020
1246,35774287,20299,"Santa Luzia - Rodapé Branco 480 Linha Moderna 150X16Mm [Caixa com 8 Barras (Barra com 2,4Ml)] 20299 Preço por Metro Linear",Santa Luzia,787.01,10,2020
1247,36624085,20299,"Santa Luzia - Rodapé Branco 480 Linha Moderna 150X16Mm [Caixa com 8 Barras (Barra com 2,4Ml)] 20299 Preço por Metro Linear",Santa Luzia,2188.22,10,2020
1248,36629699,20299,"Santa Luzia - Rodapé Branco 480 Linha Moderna 150X16Mm [Caixa com 8 Barras (Barra com 2,4Ml)] 20299 Preço por Metro Linear",Santa Luzia,2188.22,10,2020
1249,38889620,20299,"Santa Luzia - Rodapé Branco 480 Linha Moderna 150X16Mm [Caixa com 8 Barras (Barra com 2,4Ml)] 20299 Preço por Metro Linear",Santa Luzia,1382.02,11,2020
1250,32173471,25426,"Santa Luzia - Rodapé Branco 502 Linha Moderna 150X16Mm [Caixa com 8 Barras (Barra com 2,4Ml)] 25426 Preço por Metro Linear",Santa Luzia,586.66,8,2020
1251,39648627,25427,"Santa Luzia - Rodapé Branco 503 Linha Moderna 150X16Mm [Caixa com 8 Barras (Barra com 2,4Ml)] 25427 Preço por Metro Linear",Santa Luzia,3426.38,11,2020
1252,34921087,26675,"Santa Luzia - Rodapé Branco 515 Linha Moderna 150X16Mm [Caixa com 8 Barras (Barra com 2,4Ml)] 26675 Preço por Metro Linear",Santa Luzia,766.08,9,2020
1253,42063847,25954,"Santa Luzia - Rodapé Branco 505 Linha Moderna 200X16Mm [Caixa com 8 Barras (Barra com 2,4Ml)] 25954 Preço por Metro Linear",Santa Luzia,6300.0,12,2020
1254,38962733,20240,"Santa Luzia - Guarnição Branca 457 Linha Moderna 100X16Mm [Caixa com 11 Barras (Barra com 2,4Ml)] 20240 Preço por Metro Linear",Santa Luzia,1567.68,11,2020
1255,47099651,26445,"Santa Luzia - Rodapé Black 3457 Linha Black 100X16Mm [Caixa com 11 Barras (Barra com 2,4Ml)] 26445 Preço por Metro Linear",Santa Luzia,2303.28,2,2021
1256,50196983,26445,"Santa Luzia - Rodapé Black 3457 Linha Black 100X16Mm [Caixa com 11 Barras (Barra com 2,4Ml)] 26445 Preço por Metro Linear",Santa Luzia,1795.23,4,2021
1257,46786190,29294,"Santa Luzia - Rodapé Black 3547 Linha Black 100X16Mm [Caixa com 11 Barras (Barra com 2,4Ml)] 29294 Preço por Metro Linear",Santa Luzia,383.88,2,2021
1258,46805397,29294,"Santa Luzia - Rodapé Black 3547 Linha Black 100X16Mm [Caixa com 11 Barras (Barra com 2,4Ml)] 29294 Preço por Metro Linear",Santa Luzia,383.88,2,2021
1259,46485698,29293,"Santa Luzia - Rodapé Black 3496 Linha Black 150X16Mm [Caixa com 8 Barras (Barra com 2,4Ml)] 29293 Preço por Metro Linear",Santa Luzia,140.4,2,2021
1260,46485667,29293,"Santa Luzia - Rodapé Black 3496 Linha Black 150X16Mm [Caixa com 8 Barras (Barra com 2,4Ml)] 29293 Preço por Metro Linear",Santa Luzia,1123.2,2,2021
1261,46496113,29293,"Santa Luzia - Rodapé Black 3496 Linha Black 150X16Mm [Caixa com 8 Barras (Barra com 2,4Ml)] 29293 Preço por Metro Linear",Santa Luzia,1123.2,2,2021
1262,46485698,29295,"Santa Luzia - Guarnição Black 3547 Linha Black 100X16Mm [Caixa com 11 Barras (Barra com 2,4Ml)] 29295 Preço por Metro Linear",Santa Luzia,725.61,2,2021
1263,46485698,26446,"Santa Luzia - Guarnição Black 3457 Linha Black 100X16Mm [Caixa com 11 Barras (Barra com 2,4Ml)] 26446 Preço por Metro Linear",Santa Luzia,544.32,2,2021
1264,46485667,26446,"Santa Luzia - Guarnição Black 3457 Linha Black 100X16Mm [Caixa com 11 Barras (Barra com 2,4Ml)] 26446 Preço por Metro Linear",Santa Luzia,2993.76,2,2021
1265,46496113,26446,"Santa Luzia - Guarnição Black 3457 Linha Black 100X16Mm [Caixa com 11 Barras (Barra com 2,4Ml)] 26446 Preço por Metro Linear",Santa Luzia,2993.76,2,2021
1266,34380055,26041,Santa Luzia - Bucha Em Nylon Com Prego Pacote Com 100 Unidades (Caixa 10 Pacotes) 26041 Preço por Pacote,Santa Luzia,62.99,9,2020
1267,35063240,26041,Santa Luzia - Bucha Em Nylon Com Prego Pacote Com 100 Unidades (Caixa 10 Pacotes) 26041 Preço por Pacote,Santa Luzia,58.99,10,2020
1268,38038697,26041,Santa Luzia - Bucha Em Nylon Com Prego Pacote Com 100 Unidades (Caixa 10 Pacotes) 26041 Preço por Pacote,Santa Luzia,59.99,11,2020
1269,38889620,26041,Santa Luzia - Bucha Em Nylon Com Prego Pacote Com 100 Unidades (Caixa 10 Pacotes) 26041 Preço por Pacote,Santa Luzia,58.99,11,2020
1270,39796769,26041,Santa Luzia - Bucha Em Nylon Com Prego Pacote Com 100 Unidades (Caixa 10 Pacotes) 26041 Preço por Pacote,Santa Luzia,50.25,11,2020
1271,35009250,26040,Santa Luzia - Bucha Em Nylon Com Prego Pacote Com 50 Unidades (Caixa 10 Pacotes) 26040 Preço por Pacote,Santa Luzia,92.97,9,2020
1272,36379325,26040,Santa Luzia - Bucha Em Nylon Com Prego Pacote Com 50 Unidades (Caixa 10 Pacotes) 26040 Preço por Pacote,Santa Luzia,29.99,10,2020
1273,36967131,26040,Santa Luzia - Bucha Em Nylon Com Prego Pacote Com 50 Unidades (Caixa 10 Pacotes) 26040 Preço por Pacote,Santa Luzia,29.99,10,2020
1274,38889736,26040,Santa Luzia - Bucha Em Nylon Com Prego Pacote Com 50 Unidades (Caixa 10 Pacotes) 26040 Preço por Pacote,Santa Luzia,92.97,11,2020
1275,39701986,26040,Santa Luzia - Bucha Em Nylon Com Prego Pacote Com 50 Unidades (Caixa 10 Pacotes) 26040 Preço por Pacote,Santa Luzia,23.99,11,2020
1276,39721526,26040,Santa Luzia - Bucha Em Nylon Com Prego Pacote Com 50 Unidades (Caixa 10 Pacotes) 26040 Preço por Pacote,Santa Luzia,27.99,11,2020
1277,39796769,26040,Santa Luzia - Bucha Em Nylon Com Prego Pacote Com 50 Unidades (Caixa 10 Pacotes) 26040 Preço por Pacote,Santa Luzia,25.65,11,2020
1278,42063847,28201,Santa Luzia - Fita Dupla Face 12Mmx10Mts 28201 Preço por Unidade,Santa Luzia,47.76,12,2020
1279,32061890,21073,Santa Luzia - Adesivo Tipo Cola Santa Luzia 400Gr (Caixa 12 Unidades) 21073 Preço por Unidade,Santa Luzia,101.48,8,2020
1280,37937462,21073,Santa Luzia - Adesivo Tipo Cola Santa Luzia 400Gr (Caixa 12 Unidades) 21073 Preço por Unidade,Santa Luzia,410.33,11,2020
1281,38395925,21073,Santa Luzia - Adesivo Tipo Cola Santa Luzia 400Gr (Caixa 12 Unidades) 21073 Preço por Unidade,Santa Luzia,479.76,11,2020
1282,46786190,21073,Santa Luzia - Adesivo Tipo Cola Santa Luzia 400Gr (Caixa 12 Unidades) 21073 Preço por Unidade,Santa Luzia,37.78,2,2021
1283,46805397,21073,Santa Luzia - Adesivo Tipo Cola Santa Luzia 400Gr (Caixa 12 Unidades) 21073 Preço por Unidade,Santa Luzia,37.78,2,2021
1284,31373994,26061,Santa Luzia - Adesivo Tipo Cola Santa Luzia 01Kg (Caixa 10 Unidades) 26061 Preço por Unidade,Santa Luzia,32.9,8,2020
1285,31709476,26061,Santa Luzia - Adesivo Tipo Cola Santa Luzia 01Kg (Caixa 10 Unidades) 26061 Preço por Unidade,Santa Luzia,30.99,8,2020
1286,37196121,26061,Santa Luzia - Adesivo Tipo Cola Santa Luzia 01Kg (Caixa 10 Unidades) 26061 Preço por Unidade,Santa Luzia,72.46,10,2020
1287,37279057,26061,Santa Luzia - Adesivo Tipo Cola Santa Luzia 01Kg (Caixa 10 Unidades) 26061 Preço por Unidade,Santa Luzia,679.8,10,2020
1288,37388665,26061,Santa Luzia - Adesivo Tipo Cola Santa Luzia 01Kg (Caixa 10 Unidades) 26061 Preço por Unidade,Santa Luzia,96.63,10,2020
1289,37395317,26061,Santa Luzia - Adesivo Tipo Cola Santa Luzia 01Kg (Caixa 10 Unidades) 26061 Preço por Unidade,Santa Luzia,96.63,10,2020
1290,38195793,26061,Santa Luzia - Adesivo Tipo Cola Santa Luzia 01Kg (Caixa 10 Unidades) 26061 Preço por Unidade,Santa Luzia,2429.1,11,2020
1291,45461012,26061,Santa Luzia - Adesivo Tipo Cola Santa Luzia 01Kg (Caixa 10 Unidades) 26061 Preço por Unidade,Santa Luzia,113.98,2,2021
1292,31362172,28647,Santa Luzia - Adesivo Tipo Cola Santa Luzia 03Kg (Caixa 4 Unidades) 28647 Preço por Unidade,Santa Luzia,99.7,8,2020
1293,34921087,28647,Santa Luzia - Adesivo Tipo Cola Santa Luzia 03Kg (Caixa 4 Unidades) 28647 Preço por Unidade,Santa Luzia,99.9,9,2020
1294,35694756,28647,Santa Luzia - Adesivo Tipo Cola Santa Luzia 03Kg (Caixa 4 Unidades) 28647 Preço por Unidade,Santa Luzia,78.99,10,2020
1295,35765660,28647,Santa Luzia - Adesivo Tipo Cola Santa Luzia 03Kg (Caixa 4 Unidades) 28647 Preço por Unidade,Santa Luzia,78.99,10,2020
1296,36280134,28647,Santa Luzia - Adesivo Tipo Cola Santa Luzia 03Kg (Caixa 4 Unidades) 28647 Preço por Unidade,Santa Luzia,82.99,10,2020
1297,36288177,28647,Santa Luzia - Adesivo Tipo Cola Santa Luzia 03Kg (Caixa 4 Unidades) 28647 Preço por Unidade,Santa Luzia,82.99,10,2020
1298,39796769,28647,Santa Luzia - Adesivo Tipo Cola Santa Luzia 03Kg (Caixa 4 Unidades) 28647 Preço por Unidade,Santa Luzia,316.48,11,2020
1299,42063847,28647,Santa Luzia - Adesivo Tipo Cola Santa Luzia 03Kg (Caixa 4 Unidades) 28647 Preço por Unidade,Santa Luzia,221.08,12,2020
1300,36379325,28647,Santa Luzia - Adesivo Tipo Cola Santa Luzia 03Kg (Caixa 4 Unidades) 28647 Preço por Unidade,Santa Luzia,96.99,10,2020
1301,36967131,28647,Santa Luzia - Adesivo Tipo Cola Santa Luzia 03Kg (Caixa 4 Unidades) 28647 Preço por Unidade,Santa Luzia,96.99,10,2020
1302,38038697,28647,Santa Luzia - Adesivo Tipo Cola Santa Luzia 03Kg (Caixa 4 Unidades) 28647 Preço por Unidade,Santa Luzia,97.99,11,2020
1303,39701986,28647,Santa Luzia - Adesivo Tipo Cola Santa Luzia 03Kg (Caixa 4 Unidades) 28647 Preço por Unidade,Santa Luzia,73.99,11,2020
1304,39721526,28647,Santa Luzia - Adesivo Tipo Cola Santa Luzia 03Kg (Caixa 4 Unidades) 28647 Preço por Unidade,Santa Luzia,173.98,11,2020
1305,35009250,21311,Santa Luzia - Adesivo Tipo Cola Santa Luzia 05Kg Unidade 21311 Preço por Unidade,Santa Luzia,485.97,9,2020
1306,35063240,21311,Santa Luzia - Adesivo Tipo Cola Santa Luzia 05Kg Unidade 21311 Preço por Unidade,Santa Luzia,124.99,10,2020
1307,45531023,21311,Santa Luzia - Adesivo Tipo Cola Santa Luzia 05Kg Unidade 21311 Preço por Unidade,Santa Luzia,101.31,2,2021
1308,45852281,21311,Santa Luzia - Adesivo Tipo Cola Santa Luzia 05Kg Unidade 21311 Preço por Unidade,Santa Luzia,189.99,2,2021
1309,45986984,21311,Santa Luzia - Adesivo Tipo Cola Santa Luzia 05Kg Unidade 21311 Preço por Unidade,Santa Luzia,162.95,2,2021
1310,46485667,21311,Santa Luzia - Adesivo Tipo Cola Santa Luzia 05Kg Unidade 21311 Preço por Unidade,Santa Luzia,676.76,2,2021
1311,46496113,21311,Santa Luzia - Adesivo Tipo Cola Santa Luzia 05Kg Unidade 21311 Preço por Unidade,Santa Luzia,676.76,2,2021
1312,38889620,21311,Santa Luzia - Adesivo Tipo Cola Santa Luzia 05Kg Unidade 21311 Preço por Unidade,Santa Luzia,124.99,11,2020
1313,38889736,21311,Santa Luzia - Adesivo Tipo Cola Santa Luzia 05Kg Unidade 21311 Preço por Unidade,Santa Luzia,485.97,11,2020
1314,38962733,21311,Santa Luzia - Adesivo Tipo Cola Santa Luzia 05Kg Unidade 21311 Preço por Unidade,Santa Luzia,413.98,11,2020
1315,35774287,21311,Santa Luzia - Adesivo Tipo Cola Santa Luzia 05Kg Unidade 21311 Preço por Unidade,Santa Luzia,140.99,10,2020
1316,36481801,21311,Santa Luzia - Adesivo Tipo Cola Santa Luzia 05Kg Unidade 21311 Preço por Unidade,Santa Luzia,369.98,10,2020
1317,38195793,27008,Santa Luzia - Massa Flex Premium Branca 340Gr (Caixa 12 Unidades) 27008 Preço por Unidade,Santa Luzia,2687.16,11,2020
1318,38195793,27010,Santa Luzia - Massa Flex Premium Preta 90Gr (Caixa 36 Unidades) 27010 Preço por Unidade,Santa Luzia,503.64,11,2020
1319,37279057,28988,Santa Luzia - Bisnaga Calafetador Hibrido 400 Gr (Caixa 12 Unidades) 28988 Preço por Unidade,Santa Luzia,215.88,10,2020
1320,38395925,28988,Santa Luzia - Bisnaga Calafetador Hibrido 400 Gr (Caixa 12 Unidades) 28988 Preço por Unidade,Santa Luzia,215.88,11,2020
1321,38962733,28988,Santa Luzia - Bisnaga Calafetador Hibrido 400 Gr (Caixa 12 Unidades) 28988 Preço por Unidade,Santa Luzia,395.93,11,2020
1322,45986984,28988,Santa Luzia - Bisnaga Calafetador Hibrido 400 Gr (Caixa 12 Unidades) 28988 Preço por Unidade,Santa Luzia,143.52,2,2021
1323,46485698,28988,Santa Luzia - Bisnaga Calafetador Hibrido 400 Gr (Caixa 12 Unidades) 28988 Preço por Unidade,Santa Luzia,266.33,2,2021
1324,46485667,28988,Santa Luzia - Bisnaga Calafetador Hibrido 400 Gr (Caixa 12 Unidades) 28988 Preço por Unidade,Santa Luzia,266.33,2,2021
1325,45461012,28988,Santa Luzia - Bisnaga Calafetador Hibrido 400 Gr (Caixa 12 Unidades) 28988 Preço por Unidade,Santa Luzia,36.99,2,2021
1326,39648627,28934,Santa Luzia - Bisnaga Super Adesivo Branco 400Gr (Caixa 12Un) 28934 Preço por Peça,Santa Luzia,299.88,11,2020
1327,32375598,9332005,Tarkett - Adesivo Globalfix 23Kg Balde 9332005 Preço por Unidade,Tarkett,612.35,8,2020
1328,34583115,9332005,Tarkett - Adesivo Globalfix 23Kg Balde 9332005 Preço por Unidade,Tarkett,466.99,9,2020
1329,34593285,9332005,Tarkett - Adesivo Globalfix 23Kg Balde 9332005 Preço por Unidade,Tarkett,466.99,9,2020
1330,34887141,9332005,Tarkett - Adesivo Globalfix 23Kg Balde 9332005 Preço por Unidade,Tarkett,466.99,9,2020
1331,35009374,9332005,Tarkett - Adesivo Globalfix 23Kg Balde 9332005 Preço por Unidade,Tarkett,432.99,9,2020
1332,50197064,9332005,Tarkett - Adesivo Globalfix 23Kg Balde 9332005 Preço por Unidade,Tarkett,561.44,4,2021
1333,61858174,9332005,Tarkett - Adesivo Globalfix 23Kg Balde 9332005 Preço por Unidade,Tarkett,675.29,7,2021
1334,61889492,9332005,Tarkett - Adesivo Globalfix 23Kg Balde 9332005 Preço por Unidade,Tarkett,675.29,7,2021
1335,65503811,9332005,Tarkett - Adesivo Globalfix 23Kg Balde 9332005 Preço por Unidade,Tarkett,670.09,8,2021
1336,65587168,9332005,Tarkett - Adesivo Globalfix 23Kg Balde 9332005 Preço por Unidade,Tarkett,670.09,9,2021
1337,67510101,9332005,Tarkett - Adesivo Globalfix 23Kg Balde 9332005 Preço por Unidade,Tarkett,670.09,9,2021
1338,43782130,9332005,Tarkett - Adesivo Globalfix 23Kg Balde 9332005 Preço por Unidade,Tarkett,690.0,1,2021
1339,43792678,9332005,Tarkett - Adesivo Globalfix 23Kg Balde 9332005 Preço por Unidade,Tarkett,520.99,1,2021
1340,43620793,9332005,Tarkett - Adesivo Globalfix 23Kg Balde 9332005 Preço por Unidade,Tarkett,503.99,1,2021
1341,44141941,9332005,Tarkett - Adesivo Globalfix 23Kg Balde 9332005 Preço por Unidade,Tarkett,530.99,1,2021
1342,44375544,9332005,Tarkett - Adesivo Globalfix 23Kg Balde 9332005 Preço por Unidade,Tarkett,503.99,1,2021
1343,44997676,9332005,Tarkett - Adesivo Globalfix 23Kg Balde 9332005 Preço por Unidade,Tarkett,1919.96,1,2021
1344,39701330,9332005,Tarkett - Adesivo Globalfix 23Kg Balde 9332005 Preço por Unidade,Tarkett,423.99,11,2020
1345,39710634,9332005,Tarkett - Adesivo Globalfix 23Kg Balde 9332005 Preço por Unidade,Tarkett,503.99,11,2020
1346,39747987,9332005,Tarkett - Adesivo Globalfix 23Kg Balde 9332005 Preço por Unidade,Tarkett,503.99,11,2020
1347,41494041,9332005,Tarkett - Adesivo Globalfix 23Kg Balde 9332005 Preço por Unidade,Tarkett,1511.97,12,2020
1348,41501178,9332005,Tarkett - Adesivo Globalfix 23Kg Balde 9332005 Preço por Unidade,Tarkett,1511.97,12,2020
1349,38616429,9332005,Tarkett - Adesivo Globalfix 23Kg Balde 9332005 Preço por Unidade,Tarkett,572.99,11,2020
1350,38775228,9332005,Tarkett - Adesivo Globalfix 23Kg Balde 9332005 Preço por Unidade,Tarkett,544.99,11,2020
1351,39697611,9332005,Tarkett - Adesivo Globalfix 23Kg Balde 9332005 Preço por Unidade,Tarkett,423.99,11,2020
1352,39699406,9332005,Tarkett - Adesivo Globalfix 23Kg Balde 9332005 Preço por Unidade,Tarkett,423.99,11,2020
1353,37852827,9332005,Tarkett - Adesivo Globalfix 23Kg Balde 9332005 Preço por Unidade,Tarkett,517.74,11,2020
1354,38038358,9332005,Tarkett - Adesivo Globalfix 23Kg Balde 9332005 Preço por Unidade,Tarkett,569.99,11,2020
1355,38396996,9332005,Tarkett - Adesivo Globalfix 23Kg Balde 9332005 Preço por Unidade,Tarkett,572.49,11,2020
1356,38441191,9332005,Tarkett - Adesivo Globalfix 23Kg Balde 9332005 Preço por Unidade,Tarkett,6439.86,11,2020
1357,38503846,9332005,Tarkett - Adesivo Globalfix 23Kg Balde 9332005 Preço por Unidade,Tarkett,459.99,11,2020
1358,36584246,9332005,Tarkett - Adesivo Globalfix 23Kg Balde 9332005 Preço por Unidade,Tarkett,468.99,10,2020
1359,36772438,9332005,Tarkett - Adesivo Globalfix 23Kg Balde 9332005 Preço por Unidade,Tarkett,1628.4,10,2020
1360,37019682,9332005,Tarkett - Adesivo Globalfix 23Kg Balde 9332005 Preço por Unidade,Tarkett,3463.92,10,2020
1361,37038784,9332005,Tarkett - Adesivo Globalfix 23Kg Balde 9332005 Preço por Unidade,Tarkett,1960.0,10,2020
1362,37046667,9332005,Tarkett - Adesivo Globalfix 23Kg Balde 9332005 Preço por Unidade,Tarkett,447.99,10,2020
1363,35083927,9332005,Tarkett - Adesivo Globalfix 23Kg Balde 9332005 Preço por Unidade,Tarkett,432.99,10,2020
1364,36170066,9332005,Tarkett - Adesivo Globalfix 23Kg Balde 9332005 Preço por Unidade,Tarkett,1628.4,10,2020
